attraction_id,nama,category,total_review,total_rating,img,longitude,latitude,link_detail,kota,provinsi
71,PLTD Apung 1,Speciality Museums • Points of Interest & Landmarks,116,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/73/9f/ef/view-from-the-walkway.jpg?w=500&h=-1&s=1,95.3067672,5.546419999999999,https://www.tripadvisor.com/Attraction_Review-g317109-d8862582-Reviews-PLTD_Apung_1-Banda_Aceh_Aceh_Sumatra.html,Banda Aceh City,Aceh
72,Jaboi Geothermal Spot,Hot Springs & Geysers,28,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/73/e8/24/wisata-volcano.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g2540440-d3931448-Reviews-Jaboi_Geothermal_Spot-Sabang_Pulau_Weh_Aceh_Sumatra.html,None,None
73,Aceh State Museum,Speciality Museums,50,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a7/a8/fb/museum-negeri-aceh.jpg?w=500&h=400&s=1,95.3209554,5.5485602,https://www.tripadvisor.com/Attraction_Review-g317109-d4567332-Reviews-Aceh_State_Museum-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
74,Gunongan Park,Parks,56,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a0/d2/d2/20160318-160501-largejpg.jpg?w=500&h=-1&s=1,95.3162545,5.5460001,https://www.tripadvisor.com/Attraction_Review-g317109-d4567406-Reviews-Gunongan_Park-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
75,Wisata Gua Sarang,Caverns & Caves,42,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c0/bd/a3/gua-sarang-dari-atas.jpg?w=500&h=-1&s=1,95.2595413,5.82735,https://www.tripadvisor.com/Attraction_Review-g2540440-d10296716-Reviews-Wisata_Gua_Sarang-Sabang_Pulau_Weh_Aceh_Sumatra.html,Sabang City,Aceh
76,Taman Putroe Phang,Historic Sites • Parks,14,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/95/fb/0d/pintu-khop.jpg?w=500&h=400&s=1,95.3162545,5.5460001,https://www.tripadvisor.com/Attraction_Review-g317109-d10044542-Reviews-Taman_Putroe_Phang-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
77,Kuta Malaka Water Boom,Water Parks,12,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/96/3b/a9/kolam-pemandian.jpg?w=500&h=400&s=1,95.4043899,5.4382896,https://www.tripadvisor.com/Attraction_Review-g317109-d9696920-Reviews-Kuta_Malaka_Water_Boom-Banda_Aceh_Aceh_Sumatra.html,Aceh Besar Regency,Aceh
78,Ulee Lheue Beach,Beaches,45,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/4c/31/d7/img-20161008-104759-largejpg.jpg?w=500&h=-1&s=1,95.2852583,5.5597522,https://www.tripadvisor.com/Attraction_Review-g317109-d10341145-Reviews-Ulee_Lheue_Beach-Banda_Aceh_Aceh_Sumatra.html,Kota Banda Aceh,Aceh
79,Monument km Indonesia,Monuments & Statues,309,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/16/9d/b9/img-20180521-wa0028-largejpg.jpg?w=500&h=-1&s=1,113.921327,-0.789275,https://www.tripadvisor.com/Attraction_Review-g2540440-d6558345-Reviews-Monument_0_km_Indonesia-Sabang_Pulau_Weh_Aceh_Sumatra.html,,
80,Rahmatullah Mosque,Points of Interest & Landmarks • Religious Sites,17,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/dc/e7/e8/this-is-the-rahmatullah.jpg?w=500&h=400&s=1,95.23529479999999,5.4942824,https://www.tripadvisor.com/Attraction_Review-g317109-d11961246-Reviews-Rahmatullah_Mosque-Banda_Aceh_Aceh_Sumatra.html,Aceh Besar Regency,Aceh
81,Remains of Koetaradja,Points of Interest & Landmarks,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9c/fc/41/remains-of-koetaradja.jpg?w=500&h=-1&s=1,95.3237559,5.5482904,https://www.tripadvisor.com/Attraction_Review-g317109-d6732520-Reviews-Remains_of_Koetaradja-Banda_Aceh_Aceh_Sumatra.html,Banda Aceh City,Aceh
82,Pantai pasir Putih Lhok Me,Beaches,15,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4f/0a/6d/img-20170424-121420-hdr.jpg?w=500&h=-1&s=1,95.5465833,5.6139764,https://www.tripadvisor.com/Attraction_Review-g317109-d10064493-Reviews-Pantai_pasir_Putih_Lhok_Me-Banda_Aceh_Aceh_Sumatra.html,Aceh Besar Regency,Aceh
83,Jacky Chan House,Points of Interest & Landmarks,18,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/d7/30/3a/masjid.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g317109-d4137573-Reviews-Jacky_Chan_House-Banda_Aceh_Aceh_Sumatra.html,None,None
84,Baitul Makmur Grand Mosque,Architectural Buildings • Religious Sites,5,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/22/57/e5/masjid-agung-baitul-makmur.jpg?w=500&h=400&s=1,110.6670095,-6.5911699,https://www.tripadvisor.com/Attraction_Review-g12831694-d13396082-Reviews-Baitul_Makmur_Grand_Mosque-Meulaboh_Aceh_Sumatra.html,Kabupaten Jepara,Jawa Tengah
85,Museum Rumah Cut Nyak Dhien,Speciality Museums,30,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/38/f3/d3/museum-rumah-cut-nyak.jpg?w=500&h=-1&s=1,95.27168300000001,5.5168026,https://www.tripadvisor.com/Attraction_Review-g317109-d4378146-Reviews-Museum_Rumah_Cut_Nyak_Dhien-Banda_Aceh_Aceh_Sumatra.html,Aceh Besar Regency,Aceh
86,Lhoknga Beach,Beaches,14,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c9/f4/b8/syahdu-dan-sederhananya.jpg?w=500&h=400&s=1,95.2418239,5.4643339,https://www.tripadvisor.com/Attraction_Review-g3178772-d12613886-Reviews-Lhoknga_Beach-Lhonga_Aceh_Sumatra.html,,Aceh
87,Blang Padang Square,Parks,23,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d2/b4/c2/20180502-111623-largejpg.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g317109-d10064550-Reviews-Blang_Padang_Square-Banda_Aceh_Aceh_Sumatra.html,None,None
88,Pantan Terong,Lookouts,11,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/20/6c/b6/lac-lut-tawar-from-takengon.jpg?w=500&h=400&s=1,96.80785999999999,4.64734,https://www.tripadvisor.com/Attraction_Review-g2373422-d6924774-Reviews-Pantan_Terong-Takengon_Aceh_Sumatra.html,Kabupaten Aceh Tengah,Aceh
89,Ujong Blang Beach,Beaches,11,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b9/84/4d/pantai-ujong-blang.jpg?w=500&h=400&s=1,97.12949929999999,5.2058616,https://www.tripadvisor.com/Attraction_Review-g6528474-d6522169-Reviews-Ujong_Blang_Beach-Lhokseumawe_Aceh_Sumatra.html,Kota Lhokseumawe,Aceh
90,Alus-Alus Beach,Beaches,4,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c5/97/63/a-local-surfer-showed.jpg?w=500&h=-1&s=1,115.247786,-8.7321973,https://www.tripadvisor.com/Attraction_Review-g3648972-d12921464-Reviews-Alus_Alus_Beach-Pulau_Simeulue_Aceh_Sumatra.html,Kota Denpasar,Bali
91,Natsepa Beach,Beaches,290,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/30/8b/c4/20161003-143342-largejpg.jpg?w=500&h=400&s=1,128.2921198,-3.6215465,https://www.tripadvisor.com/Attraction_Review-g608477-d3400226-Reviews-Natsepa_Beach-Ambon_Maluku_Islands.html,Central Maluku Regency,Maluku
92,Mount Ibu,Volcanos,12,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b5/ac/a4/mount-ibu.jpg?w=500&h=400&s=1,127.6333333,1.4833333,https://www.tripadvisor.com/Attraction_Review-g800479-d6536292-Reviews-Mount_Ibu-Halmahera_North_Maluku_Maluku_Islands.html,West Halmahera Regency,North Maluku
93,Ngurtafur Beach,Beaches,16,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/3b/1d/3b/ngurtafur.jpg?w=500&h=-1&s=1,132.5969867,-5.803837499999999,https://www.tripadvisor.com/Attraction_Review-g15289209-d10785071-Reviews-Ngurtafur_Beach-Warbal_Kei_Kecil_Kai_Islands_Maluku_Islands.html,Kabupaten Maluku Tenggara,Maluku
94,Sulamadaha beach,Beaches,123,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c4/75/6e/perahu-berjejer-di-dermaga.jpg?w=500&h=-1&s=1,127.3361518,0.8625545,https://www.tripadvisor.com/Attraction_Review-g800480-d6522168-Reviews-Sulamadaha_beach-Ternate_North_Maluku_Maluku_Islands.html,Ternate City,North Maluku
95,Gunung Banda Api,Volcanos,62,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/89/84/d6/gunung-banda-api.jpg?w=500&h=400&s=1,129.871,-4.524999999999999,https://www.tripadvisor.com/Attraction_Review-g2444699-d3258075-Reviews-Gunung_Banda_Api-Banda_Neira_Maluku_Islands.html,Central Maluku Regency,Maluku
96,Pasir Panjang Beach,Beaches,31,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f1/58/c5/pasir-panjang-beach-ngilngof.jpg?w=500&h=400&s=1,100.1846292,5.2998093,https://www.tripadvisor.com/Attraction_Review-g2301809-d7146329-Reviews-Pasir_Panjang_Beach-Maluku_Maluku_Islands.html,,Penang
97,Lake Tolire Besar,Bodies of Water,113,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/81/b0/64/p-20180324-163304-largejpg.jpg?w=500&h=-1&s=1,127.3075231,0.8361829,https://www.tripadvisor.com/Attraction_Review-g800480-d3367491-Reviews-Lake_Tolire_Besar-Ternate_North_Maluku_Maluku_Islands.html,Kota Ternate,Maluku Utara
98,Fort Belgica,Historic Sites,92,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d2/9e/0f/fort-belgica.jpg?w=500&h=-1&s=1,129.8989078,-4.526129,https://www.tripadvisor.com/Attraction_Review-g2444699-d3258082-Reviews-Fort_Belgica-Banda_Neira_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
99,Pintu Kota Beach,Beaches,136,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/04/b5/c4/tempat-yang-indah.jpg?w=500&h=-1&s=1,128.1524331,-3.7705365,https://www.tripadvisor.com/Attraction_Review-g608477-d6494442-Reviews-Pintu_Kota_Beach-Ambon_Maluku_Islands.html,Kota Ambon,Maluku
100,Ngur Bloat Beach,Beaches,54,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c5/e7/c2/pantai-ngurbloat-drone.jpg?w=500&h=400&s=1,132.6362396,-5.6624981,https://www.tripadvisor.com/Attraction_Review-g6592999-d10534693-Reviews-Ngur_Bloat_Beach-Tual_Kai_Islands_Maluku_Islands.html,Kabupaten Maluku Tenggara,Maluku
101,Hatta Island,Islands,20,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/40/3f/hatta-beach.jpg?w=500&h=-1&s=1,130.0376735,-4.5918728,https://www.tripadvisor.com/Attraction_Review-g3334594-d12010358-Reviews-Hatta_Island-Banda_Islands_Maluku_Islands.html,,Maluku
102,Ora Beach,Beaches,92,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c4/4f/ae/the-ora-resort-eco-beach.jpg?w=500&h=400&s=1,129.1392275,-2.9598946,https://www.tripadvisor.com/Attraction_Review-g15239592-d6619762-Reviews-Ora_Beach-Saleman_Maluku_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
103,Liang Beach,Beaches,74,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c2/64/6d/liang-beach.jpg?w=500&h=400&s=1,128.3428253,-3.5049264,https://www.tripadvisor.com/Attraction_Review-g608477-d10024513-Reviews-Liang_Beach-Ambon_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
104,Batu Angus Ternate,Beaches,114,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/81/bf/98/p-20180324-105708-largejpg.jpg?w=500&h=-1&s=1,127.3654112,0.8464784,https://www.tripadvisor.com/Attraction_Review-g800480-d3971590-Reviews-Batu_Angus_Ternate-Ternate_North_Maluku_Maluku_Islands.html,Kota Ternate,Maluku Utara
105,Liang Beach,Beaches,43,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/fb/53/af/tranquility-at-liang.jpg?w=500&h=-1&s=1,128.3428253,-3.5049264,https://www.tripadvisor.com/Attraction_Review-g2301809-d4373319-Reviews-Liang_Beach-Maluku_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
106,Dodola Island,Islands • Beaches,30,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2a/e2/12/little-dodola.jpg?w=500&h=-1&s=1,128.1833333,2.0833333,https://www.tripadvisor.com/Attraction_Review-g800482-d9770460-Reviews-Dodola_Island-Morotai_North_Maluku_Maluku_Islands.html,,
107,Sacred Eels of Waai,Nature & Wildlife Areas,75,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/cc/c3/7b/ambon-city.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g608477-d3348339-Reviews-Sacred_Eels_of_Waai-Ambon_Maluku_Islands.html,None,None
108,Ngade Lake,Bodies of Water,39,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/91/23/de/lake-ngade-with-maitara.jpg?w=500&h=400&s=1,127.3493298,0.7702751000000001,https://www.tripadvisor.com/Attraction_Review-g800480-d7950935-Reviews-Ngade_Lake-Ternate_North_Maluku_Maluku_Islands.html,Ternate City,North Maluku
109,Merah Putih Bridge,Bridges,62,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/44/54/25/the-surrounding-view.jpg?w=500&h=-1&s=1,128.1982884,-3.6619296,https://www.tripadvisor.com/Attraction_Review-g608477-d11700400-Reviews-Merah_Putih_Bridge-Ambon_Maluku_Islands.html,Kota Ambon,Maluku
110,Osi Island,Islands,19,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e1/16/e0/photo2jpg.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g608477-d7126190-Reviews-Osi_Island-Ambon_Maluku_Islands.html,None,None
111,Al-Fatah Great Mosque,Religious Sites,39,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/09/b9/db/al-fatah-great-mosque.jpg?w=500&h=-1&s=1,106.8828963,-6.3990716,https://www.tripadvisor.com/Attraction_Review-g608477-d9811414-Reviews-Al_Fatah_Great_Mosque-Ambon_Maluku_Islands.html,Kota Depok,Jawa Barat
112,Fort Tolukko,Historic Sites • Ancient Ruins,45,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/fc/92/2c/me-in-front-of-the-tolukko.jpg?w=500&h=-1&s=1,127.3881708,0.813836,https://www.tripadvisor.com/Attraction_Review-g800480-d8818228-Reviews-Fort_Tolukko-Ternate_North_Maluku_Maluku_Islands.html,Ternate City,North Maluku
113,Fort Amsterdam,Historic Sites,52,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d3/1b/02/fort-amsterdam.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g608477-d8591386-Reviews-Fort_Amsterdam-Ambon_Maluku_Islands.html,None,None
114,Manusela National Park,National Parks • Parks,11,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c2/db/d0/parco.jpg?w=500&h=-1&s=1,129.6199663,-3.0751277,https://www.tripadvisor.com/Attraction_Review-g1600180-d7264095-Reviews-Manusela_National_Park-Seram_Island_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
115,World Peace Gong Ambon,Points of Interest & Landmarks • Parks,69,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a5/3a/07/the-gong.jpg?w=500&h=-1&s=1,128.1688559,-3.6386665,https://www.tripadvisor.com/Attraction_Review-g608477-d8728087-Reviews-World_Peace_Gong_Ambon-Ambon_Maluku_Islands.html,Kota Ambon,Maluku
116,Namalatu Beach,Beaches,21,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f5/c5/ba/one-word-to-discribe.jpg?w=500&h=400&s=1,128.1182135,-3.7800561,https://www.tripadvisor.com/Attraction_Review-g608477-d6956650-Reviews-Namalatu_Beach-Ambon_Maluku_Islands.html,Kota Ambon,Maluku
117,Banda Neira Old Town,Neighborhoods,16,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/7d/ec/photo9jpg.jpg?w=500&h=-1&s=1,129.8836248,-4.5207409,https://www.tripadvisor.com/Attraction_Review-g2444699-d9792400-Reviews-Banda_Neira_Old_Town-Banda_Neira_Maluku_Islands.html,,Maluku
118,Lubang Buaya Morella Beach,Beaches,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/a3/55/ambon.jpg?w=500&h=-1&s=1,128.2236557,-3.5183437,https://www.tripadvisor.com/Attraction_Review-g608477-d13505599-Reviews-Lubang_Buaya_Morella_Beach-Ambon_Maluku_Islands.html,Kabupaten Maluku Tengah,Maluku
119,Dodola Island,Reefs • Islands,11,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/3d/ad/ad/dodola-island.jpg?w=500&h=-1&s=1,128.1833333,2.0833333,https://www.tripadvisor.com/Attraction_Review-g800480-d8526869-Reviews-Dodola_Island-Ternate_North_Maluku_Maluku_Islands.html,,
120,Bandaneira Church,Churches & Cathedrals,25,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/d0/a0/d0/bandaneira-church.jpg?w=500&h=400&s=1,129.8836248,-4.5207409,https://www.tripadvisor.com/Attraction_Review-g2444699-d2527797-Reviews-Bandaneira_Church-Banda_Neira_Maluku_Islands.html,,Maluku
121,Losari Beach,Beaches,"1,326",3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/af/ee/a4/pantai-losari.jpg?w=500&h=400&s=1,119.4074821,-5.1436198,https://www.tripadvisor.com/Attraction_Review-g297720-d777660-Reviews-Losari_Beach-Makassar_South_Sulawesi_Sulawesi.html,,South Sulawesi
122,Fort Rotterdam,Historic Sites,969,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/70/dd/96/benteng-rotterdam.jpg?w=500&h=400&s=1,119.4052982,-5.1339266,https://www.tripadvisor.com/Attraction_Review-g297720-d1599792-Reviews-Fort_Rotterdam-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
123,Trans Studio Makassar,Amusement & Theme Parks,579,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ef/2c/bc/1463325491828-largejpg.jpg?w=500&h=400&s=1,119.3946179,-5.158685699999999,https://www.tripadvisor.com/Attraction_Review-g297720-d2716851-Reviews-Trans_Studio_Makassar-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
124,Pulau Samalona,Islands,166,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/db/6d/2f/pulau-samalona.jpg?w=500&h=400&s=1,119.3433459,-5.1251725,https://www.tripadvisor.com/Attraction_Review-g297720-d6611525-Reviews-Pulau_Samalona-Makassar_South_Sulawesi_Sulawesi.html,Makassar City,South Sulawesi
125,Mall Ratu Indah,Department Stores • Factory Outlets,59,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f0/7d/5b/mall-ratu-indah.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297720-d8627330-Reviews-Mall_Ratu_Indah-Makassar_South_Sulawesi_Sulawesi.html,None,None
126,Mall Phinisi Point,Shopping Malls,31,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e9/a9/d7/fb-img-1501080586845.jpg?w=500&h=-1&s=1,119.4029693,-5.153698599999999,https://www.tripadvisor.com/Attraction_Review-g297720-d13195841-Reviews-Mall_Phinisi_Point-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
127,Kodingareng Keke Island,Islands,96,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/08/74/e4/pulau-kodingareng-keke.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297720-d4462672-Reviews-Kodingareng_Keke_Island-Makassar_South_Sulawesi_Sulawesi.html,None,None
128,Malino Tea Plantation,Points of Interest & Landmarks,158,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5f/6f/4e/screenshot-2018-06-21.jpg?w=500&h=-1&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297720-d6956653-Reviews-Malino_Tea_Plantation-Makassar_South_Sulawesi_Sulawesi.html,None,None
129,Makassar Great Mosque,Religious Sites,55,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/eb/d2/71/masjid-raya-makassar.jpg?w=500&h=400&s=1,119.4359281,-5.1615828,https://www.tripadvisor.com/Attraction_Review-g297720-d8284975-Reviews-Makassar_Great_Mosque-Makassar_South_Sulawesi_Sulawesi.html,Makassar City,South Sulawesi
130,Nipah Mall,Shopping Malls,11,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c2/b9/33/nipah-mall.jpg?w=500&h=-1&s=1,119.4501603,-5.138928099999999,https://www.tripadvisor.com/Attraction_Review-g297720-d17338030-Reviews-Nipah_Mall-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
131,Paotere Harbor,Piers & Boardwalks,190,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/bf/c9/f1/20151213-160108-largejpg.jpg?w=500&h=400&s=1,119.421253,-5.111929,https://www.tripadvisor.com/Attraction_Review-g297720-d2012293-Reviews-Paotere_Harbor-Makassar_South_Sulawesi_Sulawesi.html,Makassar City,South Sulawesi
132,Bugis Waterpark,Water Parks,71,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/6f/58/bugis-waterpark.jpg?w=500&h=400&s=1,119.4944925,-5.154777300000001,https://www.tripadvisor.com/Attraction_Review-g297720-d4540756-Reviews-Bugis_Waterpark-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
133,Panakkukang Mall,Shopping Malls,34,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/51/8d/mal-panakkukang.jpg?w=500&h=400&s=1,119.4463468,-5.1569663,https://www.tripadvisor.com/Attraction_Review-g3834109-d12063645-Reviews-Panakkukang_Mall-Panakkukang_Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
134,Appalarang Beach,Beaches,8,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0b/62/db/pantai-appalarang.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297720-d14382012-Reviews-Appalarang_Beach-Makassar_South_Sulawesi_Sulawesi.html,None,None
135,Watansoppeng (Bat City),Neighborhoods • Nature & Wildlife Areas,13,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7d/ac/f9/kota-kelelawar.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g15398435-d4417674-Reviews-Watansoppeng_Bat_City-Maradekaya_Makassar_South_Sulawesi_Sulawesi.html,None,None
136,Takapala Waterfall,Waterfalls,20,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/6e/10/psx-20180623-160106-largejpg.jpg?w=500&h=400&s=1,119.8569436,-5.274659199999999,https://www.tripadvisor.com/Attraction_Review-g297720-d8685720-Reviews-Takapala_Waterfall-Makassar_South_Sulawesi_Sulawesi.html,Gowa Regency,South Sulawesi
137,Al Fatih Al Anshar Mosque,Religious Sites,42,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8e/b7/d1/al-fatih-al-anshar-mosque.jpg?w=500&h=400&s=1,0.0,0.0,https://www.tripadvisor.com/Attraction_Review-g297720-d9796898-Reviews-Al_Fatih_Al_Anshar_Mosque-Makassar_South_Sulawesi_Sulawesi.html,None,None
